chromosome,source,feature,start,end,score,strand,frame,attributes,line_number,gene_id
LR134336.1,EMBL,gene,703853,704840,,+,,ID=gene-NCTC11427_00703;Name=ybeZ;gbkey=Gene;gene=ybeZ;gene_biotype=protein_coding;locus_tag=NCTC11427_00703,1429,gene-NCTC11427_00703
LR134336.1,EMBL,gene,704890,706003,,-,,ID=gene-NCTC11427_00704;Name=ald2;gbkey=Gene;gene=ald2;gene_biotype=protein_coding;locus_tag=NCTC11427_00704,1431,gene-NCTC11427_00704
LR134336.1,EMBL,gene,706179,706749,,+,,ID=gene-NCTC11427_00705;Name=ydaF_1;gbkey=Gene;gene=ydaF_1;gene_biotype=protein_coding;locus_tag=NCTC11427_00705,1433,gene-NCTC11427_00705
LR134336.1,EMBL,gene,706815,707466,,+,,ID=gene-NCTC11427_00706;Name=celA;gbkey=Gene;gene=celA;gene_biotype=protein_coding;locus_tag=NCTC11427_00706,1435,gene-NCTC11427_00706
LR134336.1,EMBL,gene,707449,709690,,+,,ID=gene-NCTC11427_00707;Name=celB;gbkey=Gene;gene=celB;gene_biotype=protein_coding;locus_tag=NCTC11427_00707,1437,gene-NCTC11427_00707
LR134336.1,EMBL,gene,710472,710673,,+,,ID=gene-NCTC11427_00709;Name=rpmI;gbkey=Gene;gene=rpmI;gene_biotype=protein_coding;locus_tag=NCTC11427_00709,1439,gene-NCTC11427_00709
LR134336.1,EMBL,gene,710724,711084,,+,,ID=gene-NCTC11427_00710;Name=rplT;gbkey=Gene;gene=rplT;gene_biotype=protein_coding;locus_tag=NCTC11427_00710,1441,gene-NCTC11427_00710
LR134336.1,EMBL,gene,711257,712922,,+,,ID=gene-NCTC11427_00711;Name=hscC;gbkey=Gene;gene=hscC;gene_biotype=protein_coding;locus_tag=NCTC11427_00711,1443,gene-NCTC11427_00711
LR134336.1,EMBL,gene,712935,715707,,+,,ID=gene-NCTC11427_00712;Name=NCTC11427_00712;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00712,1445,gene-NCTC11427_00712
LR134336.1,EMBL,gene,715804,716185,,+,,ID=gene-NCTC11427_00713;Name=lguL;gbkey=Gene;gene=lguL;gene_biotype=protein_coding;locus_tag=NCTC11427_00713,1447,gene-NCTC11427_00713
LR134336.1,EMBL,gene,716431,717232,,+,,ID=gene-NCTC11427_00714;Name=pyrDII;gbkey=Gene;gene=pyrDII;gene_biotype=protein_coding;locus_tag=NCTC11427_00714,1449,gene-NCTC11427_00714
LR134336.1,EMBL,gene,717242,718181,,+,,ID=gene-NCTC11427_00715;Name=pyrD;gbkey=Gene;gene=pyrD;gene_biotype=protein_coding;locus_tag=NCTC11427_00715,1451,gene-NCTC11427_00715
LR134336.1,EMBL,gene,718291,720544,,+,,ID=gene-NCTC11427_00716;Name=lytB_2;gbkey=Gene;gene=lytB_2;gene_biotype=protein_coding;locus_tag=NCTC11427_00716,1453,gene-NCTC11427_00716
LR134336.1,EMBL,gene,720711,721755,,+,,ID=gene-NCTC11427_00717;Name=NCTC11427_00717;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00717,1455,gene-NCTC11427_00717
LR134336.1,EMBL,gene,721846,722083,,+,,ID=gene-NCTC11427_00718;Name=metG_1;gbkey=Gene;gene=metG_1;gene_biotype=protein_coding;locus_tag=NCTC11427_00718,1457,gene-NCTC11427_00718
LR134336.1,EMBL,gene,722075,722774,,+,,ID=gene-NCTC11427_00719;Name=cpnA;gbkey=Gene;gene=cpnA;gene_biotype=protein_coding;locus_tag=NCTC11427_00719,1459,gene-NCTC11427_00719
LR134336.1,EMBL,gene,722784,723285,,+,,ID=gene-NCTC11427_00720;Name=NCTC11427_00720;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00720,1461,gene-NCTC11427_00720
LR134336.1,EMBL,gene,723262,724111,,+,,ID=gene-NCTC11427_00721;Name=ppsA;gbkey=Gene;gene=ppsA;gene_biotype=protein_coding;locus_tag=NCTC11427_00721,1463,gene-NCTC11427_00721
LR134336.1,EMBL,gene,724107,724548,,+,,ID=gene-NCTC11427_00722;Name=NCTC11427_00722;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00722,1465,gene-NCTC11427_00722
LR134336.1,EMBL,gene,724669,727216,,+,,ID=gene-NCTC11427_00723;Name=pepN;gbkey=Gene;gene=pepN;gene_biotype=protein_coding;locus_tag=NCTC11427_00723,1467,gene-NCTC11427_00723
LR134336.1,EMBL,gene,727325,728000,,+,,ID=gene-NCTC11427_00724;Name=ciaR;gbkey=Gene;gene=ciaR;gene_biotype=protein_coding;locus_tag=NCTC11427_00724,1469,gene-NCTC11427_00724
LR134336.1,EMBL,gene,727989,729327,,+,,ID=gene-NCTC11427_00725;Name=ciaH;gbkey=Gene;gene=ciaH;gene_biotype=protein_coding;locus_tag=NCTC11427_00725,1471,gene-NCTC11427_00725
LR134336.1,EMBL,gene,729391,729676,,-,,ID=gene-NCTC11427_00726;Name=NCTC11427_00726;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00726,1473,gene-NCTC11427_00726
LR134336.1,EMBL,gene,730062,731118,,+,,ID=gene-NCTC11427_00727;Name=NCTC11427_00727;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00727,1475,gene-NCTC11427_00727
LR134336.1,EMBL,gene,731131,731812,,+,,ID=gene-NCTC11427_00728;Name=lolD_2;gbkey=Gene;gene=lolD_2;gene_biotype=protein_coding;locus_tag=NCTC11427_00728,1477,gene-NCTC11427_00728
LR134336.1,EMBL,gene,731937,732867,,+,,ID=gene-NCTC11427_00729;Name=yhbU_1;gbkey=Gene;gene=yhbU_1;gene_biotype=protein_coding;locus_tag=NCTC11427_00729,1479,gene-NCTC11427_00729
LR134336.1,EMBL,gene,732972,733656,,+,,ID=gene-NCTC11427_00730;Name=rpiA;gbkey=Gene;gene=rpiA;gene_biotype=protein_coding;locus_tag=NCTC11427_00730,1481,gene-NCTC11427_00730
LR134336.1,EMBL,gene,733679,734891,,+,,ID=gene-NCTC11427_00731;Name=deoB;gbkey=Gene;gene=deoB;gene_biotype=protein_coding;locus_tag=NCTC11427_00731,1483,gene-NCTC11427_00731
LR134336.1,EMBL,gene,734892,735453,,+,,ID=gene-NCTC11427_00732;Name=NCTC11427_00732;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00732,1485,gene-NCTC11427_00732
LR134336.1,EMBL,gene,735449,736259,,+,,ID=gene-NCTC11427_00733;Name=punA;gbkey=Gene;gene=punA;gene_biotype=protein_coding;locus_tag=NCTC11427_00733,1487,gene-NCTC11427_00733
LR134336.1,EMBL,gene,736263,736974,,+,,ID=gene-NCTC11427_00734;Name=NCTC11427_00734;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00734,1489,gene-NCTC11427_00734
LR134336.1,EMBL,gene,737447,738158,,+,,ID=gene-NCTC11427_00735;Name=deoD_3;gbkey=Gene;gene=deoD_3;gene_biotype=protein_coding;locus_tag=NCTC11427_00735,1491,gene-NCTC11427_00735
LR134336.1,EMBL,gene,738313,739045,,+,,ID=gene-NCTC11427_00736;Name=cobB;gbkey=Gene;gene=cobB;gene_biotype=protein_coding;locus_tag=NCTC11427_00736,1493,gene-NCTC11427_00736
LR134336.1,EMBL,gene,739244,740900,,-,,ID=gene-NCTC11427_00737;Name=NCTC11427_00737;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00737,1495,gene-NCTC11427_00737
LR134336.1,EMBL,gene,741004,741502,,+,,ID=gene-NCTC11427_00738;Name=NCTC11427_00738;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00738,1497,gene-NCTC11427_00738
LR134336.1,EMBL,gene,741482,741878,,+,,ID=gene-NCTC11427_00739;Name=dgkA;gbkey=Gene;gene=dgkA;gene_biotype=protein_coding;locus_tag=NCTC11427_00739,1499,gene-NCTC11427_00739
LR134336.1,EMBL,gene,741894,742794,,+,,ID=gene-NCTC11427_00740;Name=era;gbkey=Gene;gene=era;gene_biotype=protein_coding;locus_tag=NCTC11427_00740,1501,gene-NCTC11427_00740
LR134336.1,EMBL,gene,742842,743667,,+,,ID=gene-NCTC11427_00741;Name=mutM;gbkey=Gene;gene=mutM;gene_biotype=protein_coding;locus_tag=NCTC11427_00741,1503,gene-NCTC11427_00741
LR134336.1,EMBL,gene,743666,744272,,+,,ID=gene-NCTC11427_00742;Name=coaE;gbkey=Gene;gene=coaE;gene_biotype=protein_coding;locus_tag=NCTC11427_00742,1505,gene-NCTC11427_00742
LR134336.1,EMBL,gene,744258,745458,,+,,ID=gene-NCTC11427_00743;Name=tetA;gbkey=Gene;gene=tetA;gene_biotype=protein_coding;locus_tag=NCTC11427_00743,1507,gene-NCTC11427_00743
LR134336.1,EMBL,gene,745646,745880,,+,,ID=gene-NCTC11427_00744;Name=secG;gbkey=Gene;gene=secG;gene_biotype=protein_coding;locus_tag=NCTC11427_00744,1509,gene-NCTC11427_00744
LR134336.1,EMBL,gene,745973,748328,,+,,ID=gene-NCTC11427_00745;Name=vacB;gbkey=Gene;gene=vacB;gene_biotype=protein_coding;locus_tag=NCTC11427_00745,1511,gene-NCTC11427_00745
LR134336.1,EMBL,gene,748290,748758,,+,,ID=gene-NCTC11427_00746;Name=smpB;gbkey=Gene;gene=smpB;gene_biotype=protein_coding;locus_tag=NCTC11427_00746,1513,gene-NCTC11427_00746
LR134336.1,EMBL,gene,748772,749633,,+,,ID=gene-NCTC11427_00747;Name=tehB;gbkey=Gene;gene=tehB;gene_biotype=protein_coding;locus_tag=NCTC11427_00747,1515,gene-NCTC11427_00747
LR134336.1,EMBL,gene,749810,750959,,+,,ID=gene-NCTC11427_00748;Name=NCTC11427_00748;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00748,1517,gene-NCTC11427_00748
LR134336.1,EMBL,gene,751035,751992,,+,,ID=gene-NCTC11427_00749;Name=coiA;gbkey=Gene;gene=coiA;gene_biotype=protein_coding;locus_tag=NCTC11427_00749,1519,gene-NCTC11427_00749
LR134336.1,EMBL,gene,752010,753813,,+,,ID=gene-NCTC11427_00750;Name=pepF1_1;gbkey=Gene;gene=pepF1_1;gene_biotype=protein_coding;locus_tag=NCTC11427_00750,1521,gene-NCTC11427_00750
LR134336.1,EMBL,gene,753814,754528,,+,,ID=gene-NCTC11427_00751;Name=NCTC11427_00751;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00751,1523,gene-NCTC11427_00751
LR134336.1,EMBL,gene,754595,755537,,+,,ID=gene-NCTC11427_00752;Name=prsA_2;gbkey=Gene;gene=prsA_2;gene_biotype=protein_coding;locus_tag=NCTC11427_00752,1525,gene-NCTC11427_00752
LR134336.1,EMBL,gene,755724,756948,,+,,ID=gene-NCTC11427_00753;Name=ftsW;gbkey=Gene;gene=ftsW;gene_biotype=protein_coding;locus_tag=NCTC11427_00753,1527,gene-NCTC11427_00753
LR134336.1,EMBL,gene,756971,759668,,+,,ID=gene-NCTC11427_00754;Name=ppc;gbkey=Gene;gene=ppc;gene_biotype=protein_coding;locus_tag=NCTC11427_00754,1529,gene-NCTC11427_00754
LR134336.1,EMBL,gene,760098,761094,,+,,ID=gene-NCTC11427_00756;Name=NCTC11427_00756;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00756,1531,gene-NCTC11427_00756
LR134336.1,EMBL,gene,761159,762026,,+,,ID=gene-NCTC11427_00757;Name=NCTC11427_00757;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00757,1533,gene-NCTC11427_00757
LR134336.1,EMBL,gene,762022,762781,,+,,ID=gene-NCTC11427_00758;Name=potA_1;gbkey=Gene;gene=potA_1;gene_biotype=protein_coding;locus_tag=NCTC11427_00758,1535,gene-NCTC11427_00758
LR134336.1,EMBL,gene,762977,764738,,+,,ID=gene-NCTC11427_00759;Name=dnaG;gbkey=Gene;gene=dnaG;gene_biotype=protein_coding;locus_tag=NCTC11427_00759,1537,gene-NCTC11427_00759
LR134336.1,EMBL,gene,764740,765850,,+,,ID=gene-NCTC11427_00760;Name=sigA;gbkey=Gene;gene=sigA;gene_biotype=protein_coding;locus_tag=NCTC11427_00760,1539,gene-NCTC11427_00760
LR134336.1,EMBL,gene,765864,766194,,+,,ID=gene-NCTC11427_00761;Name=NCTC11427_00761;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00761,1541,gene-NCTC11427_00761
LR134336.1,EMBL,gene,766306,767350,,+,,ID=gene-NCTC11427_00762;Name=cpoA;gbkey=Gene;gene=cpoA;gene_biotype=protein_coding;locus_tag=NCTC11427_00762,1543,gene-NCTC11427_00762
LR134336.1,EMBL,gene,767358,768684,,+,,ID=gene-NCTC11427_00763;Name=mgtA_1;gbkey=Gene;gene=mgtA_1;gene_biotype=protein_coding;locus_tag=NCTC11427_00763,1545,gene-NCTC11427_00763
LR134336.1,EMBL,gene,768704,768893,,+,,ID=gene-NCTC11427_00764;Name=NCTC11427_00764;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00764,1547,gene-NCTC11427_00764
LR134336.1,EMBL,gene,768922,769057,,+,,ID=gene-NCTC11427_00765;Name=NCTC11427_00765;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00765,1549,gene-NCTC11427_00765
LR134336.1,EMBL,gene,769128,770439,,+,,ID=gene-NCTC11427_00766;Name=obg;gbkey=Gene;gene=obg;gene_biotype=protein_coding;locus_tag=NCTC11427_00766,1551,gene-NCTC11427_00766
LR134336.1,EMBL,gene,770448,770613,,+,,ID=gene-NCTC11427_00767;Name=NCTC11427_00767;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00767,1553,gene-NCTC11427_00767
LR134336.1,EMBL,gene,770648,771119,,-,,ID=gene-NCTC11427_00768;Name=argR_1;gbkey=Gene;gene=argR_1;gene_biotype=protein_coding;locus_tag=NCTC11427_00768,1555,gene-NCTC11427_00768
LR134336.1,EMBL,gene,771639,773922,,-,,ID=gene-NCTC11427_00769;Name=pepX;gbkey=Gene;gene=pepX;gene_biotype=protein_coding;locus_tag=NCTC11427_00769,1557,gene-NCTC11427_00769
LR134336.1,EMBL,gene,774335,777437,,+,,ID=gene-NCTC11427_00770;Name=dnaE;gbkey=Gene;gene=dnaE;gene_biotype=protein_coding;locus_tag=NCTC11427_00770,1559,gene-NCTC11427_00770
LR134336.1,EMBL,gene,777517,778525,,+,,ID=gene-NCTC11427_00771;Name=pfkA;gbkey=Gene;gene=pfkA;gene_biotype=protein_coding;locus_tag=NCTC11427_00771,1561,gene-NCTC11427_00771
LR134336.1,EMBL,gene,778591,780097,,+,,ID=gene-NCTC11427_00772;Name=pyk;gbkey=Gene;gene=pyk;gene_biotype=protein_coding;locus_tag=NCTC11427_00772,1563,gene-NCTC11427_00772
LR134336.1,EMBL,gene,780256,781516,,+,,ID=gene-NCTC11427_00773;Name=murZ;gbkey=Gene;gene=murZ;gene_biotype=protein_coding;locus_tag=NCTC11427_00773,1565,gene-NCTC11427_00773
LR134336.1,EMBL,gene,781531,782083,,+,,ID=gene-NCTC11427_00774;Name=rimL;gbkey=Gene;gene=rimL;gene_biotype=protein_coding;locus_tag=NCTC11427_00774,1567,gene-NCTC11427_00774
LR134336.1,EMBL,gene,782075,783353,,+,,ID=gene-NCTC11427_00775;Name=NCTC11427_00775;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00775,1569,gene-NCTC11427_00775
LR134336.1,EMBL,gene,783368,784229,,+,,ID=gene-NCTC11427_00776;Name=map;gbkey=Gene;gene=map;gene_biotype=protein_coding;locus_tag=NCTC11427_00776,1571,gene-NCTC11427_00776
LR134336.1,EMBL,gene,784354,785062,,+,,ID=gene-NCTC11427_00777;Name=ccdA;gbkey=Gene;gene=ccdA;gene_biotype=protein_coding;locus_tag=NCTC11427_00777,1573,gene-NCTC11427_00777
LR134336.1,EMBL,gene,785074,785620,,+,,ID=gene-NCTC11427_00778;Name=NCTC11427_00778;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00778,1575,gene-NCTC11427_00778
LR134336.1,EMBL,gene,785649,786867,,-,,ID=gene-NCTC11427_00779;Name=pbp3;gbkey=Gene;gene=pbp3;gene_biotype=protein_coding;locus_tag=NCTC11427_00779,1577,gene-NCTC11427_00779
LR134336.1,EMBL,gene,786995,788105,,+,,ID=gene-NCTC11427_00780;Name=yhhT_1;gbkey=Gene;gene=yhhT_1;gene_biotype=protein_coding;locus_tag=NCTC11427_00780,1579,gene-NCTC11427_00780
LR134336.1,EMBL,gene,788340,789537,,+,,ID=gene-NCTC11427_00781;Name=tuf;gbkey=Gene;gene=tuf;gene_biotype=protein_coding;locus_tag=NCTC11427_00781,1581,gene-NCTC11427_00781
LR134336.1,EMBL,gene,789681,790014,,+,,ID=gene-NCTC11427_00782;Name=NCTC11427_00782;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00782,1583,gene-NCTC11427_00782
LR134336.1,EMBL,gene,790025,791597,,+,,ID=gene-NCTC11427_00783;Name=ffh;gbkey=Gene;gene=ffh;gene_biotype=protein_coding;locus_tag=NCTC11427_00783,1585,gene-NCTC11427_00783
LR134336.1,EMBL,gene,791669,793232,,-,,ID=gene-NCTC11427_00784;Name=guaA_2;gbkey=Gene;gene=guaA_2;gene_biotype=protein_coding;locus_tag=NCTC11427_00784,1587,gene-NCTC11427_00784
LR134336.1,EMBL,gene,793372,794071,,+,,ID=gene-NCTC11427_00785;Name=yvoA_1;gbkey=Gene;gene=yvoA_1;gene_biotype=protein_coding;locus_tag=NCTC11427_00785,1589,gene-NCTC11427_00785
LR134336.1,EMBL,gene,794208,795495,,+,,ID=gene-NCTC11427_00786;Name=yhbU_2;gbkey=Gene;gene=yhbU_2;gene_biotype=protein_coding;locus_tag=NCTC11427_00786,1591,gene-NCTC11427_00786
LR134336.1,EMBL,gene,795509,795821,,+,,ID=gene-NCTC11427_00787;Name=NCTC11427_00787;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00787,1593,gene-NCTC11427_00787
LR134336.1,EMBL,gene,796051,796252,,+,,ID=gene-NCTC11427_00788;Name=atpE;gbkey=Gene;gene=atpE;gene_biotype=protein_coding;locus_tag=NCTC11427_00788,1595,gene-NCTC11427_00788
LR134336.1,EMBL,gene,796286,797003,,+,,ID=gene-NCTC11427_00789;Name=atpB;gbkey=Gene;gene=atpB;gene_biotype=protein_coding;locus_tag=NCTC11427_00789,1597,gene-NCTC11427_00789
LR134336.1,EMBL,gene,797016,797511,,+,,ID=gene-NCTC11427_00790;Name=atpF;gbkey=Gene;gene=atpF;gene_biotype=protein_coding;locus_tag=NCTC11427_00790,1599,gene-NCTC11427_00790
LR134336.1,EMBL,gene,797510,798047,,+,,ID=gene-NCTC11427_00791;Name=atpH;gbkey=Gene;gene=atpH;gene_biotype=protein_coding;locus_tag=NCTC11427_00791,1601,gene-NCTC11427_00791
LR134336.1,EMBL,gene,798061,799567,,+,,ID=gene-NCTC11427_00792;Name=atpA;gbkey=Gene;gene=atpA;gene_biotype=protein_coding;locus_tag=NCTC11427_00792,1603,gene-NCTC11427_00792
LR134336.1,EMBL,gene,799582,800461,,+,,ID=gene-NCTC11427_00793;Name=atpG;gbkey=Gene;gene=atpG;gene_biotype=protein_coding;locus_tag=NCTC11427_00793,1605,gene-NCTC11427_00793
LR134336.1,EMBL,gene,800546,801953,,+,,ID=gene-NCTC11427_00794;Name=atpD;gbkey=Gene;gene=atpD;gene_biotype=protein_coding;locus_tag=NCTC11427_00794,1607,gene-NCTC11427_00794
LR134336.1,EMBL,gene,801963,802383,,+,,ID=gene-NCTC11427_00795;Name=atpC;gbkey=Gene;gene=atpC;gene_biotype=protein_coding;locus_tag=NCTC11427_00795,1609,gene-NCTC11427_00795
LR134336.1,EMBL,gene,802417,803431,,-,,ID=gene-NCTC11427_00796;Name=NCTC11427_00796;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00796,1611,gene-NCTC11427_00796
LR134336.1,EMBL,gene,803575,804742,,+,,ID=gene-NCTC11427_00797;Name=yhhT_2;gbkey=Gene;gene=yhhT_2;gene_biotype=protein_coding;locus_tag=NCTC11427_00797,1613,gene-NCTC11427_00797
LR134336.1,EMBL,gene,804731,805961,,+,,ID=gene-NCTC11427_00798;Name=NCTC11427_00798;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00798,1615,gene-NCTC11427_00798
LR134336.1,EMBL,gene,806252,808052,,+,,ID=gene-NCTC11427_00799;Name=NCTC11427_00799;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00799,1617,gene-NCTC11427_00799
LR134336.1,EMBL,gene,808440,809082,,+,,ID=gene-NCTC11427_00800;Name=yecS_3;gbkey=Gene;gene=yecS_3;gene_biotype=protein_coding;locus_tag=NCTC11427_00800,1619,gene-NCTC11427_00800
LR134336.1,EMBL,gene,809092,809722,,+,,ID=gene-NCTC11427_00801;Name=glnQ;gbkey=Gene;gene=glnQ;gene_biotype=protein_coding;locus_tag=NCTC11427_00801,1621,gene-NCTC11427_00801
LR134336.1,EMBL,gene,809737,810577,,+,,ID=gene-NCTC11427_00802;Name=fliY_2;gbkey=Gene;gene=fliY_2;gene_biotype=protein_coding;locus_tag=NCTC11427_00802,1623,gene-NCTC11427_00802
LR134336.1,EMBL,gene,810651,812142,,-,,ID=gene-NCTC11427_00803;Name=lysS;gbkey=Gene;gene=lysS;gene_biotype=protein_coding;locus_tag=NCTC11427_00803,1625,gene-NCTC11427_00803
LR134336.1,EMBL,gene,812280,812904,,-,,ID=gene-NCTC11427_00804;Name=gpmA_1;gbkey=Gene;gene=gpmA_1;gene_biotype=protein_coding;locus_tag=NCTC11427_00804,1627,gene-NCTC11427_00804
LR134336.1,EMBL,gene,812903,813386,,-,,ID=gene-NCTC11427_00805;Name=ybaK;gbkey=Gene;gene=ybaK;gene_biotype=protein_coding;locus_tag=NCTC11427_00805,1629,gene-NCTC11427_00805
LR134336.1,EMBL,gene,813385,814231,,-,,ID=gene-NCTC11427_00806;Name=NCTC11427_00806;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00806,1631,gene-NCTC11427_00806
LR134336.1,EMBL,gene,814334,815135,,-,,ID=gene-NCTC11427_00807;Name=NCTC11427_00807;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00807,1633,gene-NCTC11427_00807
LR134336.1,EMBL,gene,815290,816670,,+,,ID=gene-NCTC11427_00808;Name=glmU;gbkey=Gene;gene=glmU;gene_biotype=protein_coding;locus_tag=NCTC11427_00808,1635,gene-NCTC11427_00808
LR134336.1,EMBL,gene,816679,817225,,+,,ID=gene-NCTC11427_00809;Name=nudF;gbkey=Gene;gene=nudF;gene_biotype=protein_coding;locus_tag=NCTC11427_00809,1637,gene-NCTC11427_00809
LR134336.1,EMBL,gene,817236,817548,,+,,ID=gene-NCTC11427_00810;Name=NCTC11427_00810;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00810,1639,gene-NCTC11427_00810
LR134336.1,EMBL,gene,817563,818256,,+,,ID=gene-NCTC11427_00811;Name=mtnN;gbkey=Gene;gene=mtnN;gene_biotype=protein_coding;locus_tag=NCTC11427_00811,1641,gene-NCTC11427_00811
LR134336.1,EMBL,gene,818332,818827,,+,,ID=gene-NCTC11427_00812;Name=NCTC11427_00812;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00812,1643,gene-NCTC11427_00812
LR134336.1,EMBL,gene,818908,819502,,+,,ID=gene-NCTC11427_00813;Name=dnaQ;gbkey=Gene;gene=dnaQ;gene_biotype=protein_coding;locus_tag=NCTC11427_00813,1645,gene-NCTC11427_00813
LR134336.1,EMBL,gene,819510,821274,,+,,ID=gene-NCTC11427_00814;Name=ugpQ;gbkey=Gene;gene=ugpQ;gene_biotype=protein_coding;locus_tag=NCTC11427_00814,1647,gene-NCTC11427_00814
LR134336.1,EMBL,gene,821315,821615,,-,,ID=gene-NCTC11427_00815;Name=NCTC11427_00815;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00815,1649,gene-NCTC11427_00815
LR134336.1,EMBL,gene,822054,822762,,+,,ID=gene-NCTC11427_00816;Name=tarI;gbkey=Gene;gene=tarI;gene_biotype=protein_coding;locus_tag=NCTC11427_00816,1651,gene-NCTC11427_00816
LR134336.1,EMBL,gene,822766,823789,,+,,ID=gene-NCTC11427_00817;Name=idnD;gbkey=Gene;gene=idnD;gene_biotype=protein_coding;locus_tag=NCTC11427_00817,1653,gene-NCTC11427_00817
LR134336.1,EMBL,gene,823805,824663,,+,,ID=gene-NCTC11427_00818;Name=licA;gbkey=Gene;gene=licA;gene_biotype=protein_coding;locus_tag=NCTC11427_00818,1655,gene-NCTC11427_00818
LR134336.1,EMBL,gene,824664,825543,,+,,ID=gene-NCTC11427_00819;Name=NCTC11427_00819;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00819,1657,gene-NCTC11427_00819
LR134336.1,EMBL,gene,825554,826244,,+,,ID=gene-NCTC11427_00820;Name=licC;gbkey=Gene;gene=licC;gene_biotype=protein_coding;locus_tag=NCTC11427_00820,1659,gene-NCTC11427_00820
LR134336.1,EMBL,gene,826434,826911,,+,,ID=gene-NCTC11427_00821;Name=NCTC11427_00821;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00821,1661,gene-NCTC11427_00821
LR134336.1,EMBL,gene,826948,827254,,+,,ID=gene-NCTC11427_00822;Name=NCTC11427_00822;gbkey=Gene;gene_biotype=protein_coding;locus_tag=NCTC11427_00822,1663,gene-NCTC11427_00822
LR134336.1,EMBL,gene,827308,828784,,+,,ID=gene-NCTC11427_00823;Name=gatC_2;gbkey=Gene;gene=gatC_2;gene_biotype=protein_coding;locus_tag=NCTC11427_00823,1665,gene-NCTC11427_00823
LR134336.1,EMBL,gene,828891,829788,,+,,ID=gene-NCTC11427_00824;Name=lacX;gbkey=Gene;gene=lacX;gene_biotype=protein_coding;locus_tag=NCTC11427_00824,1667,gene-NCTC11427_00824
LR134336.1,EMBL,gene,830074,830500,,+,,ID=gene-NCTC11427_00825;Name=lacA;gbkey=Gene;gene=lacA;gene_biotype=protein_coding;locus_tag=NCTC11427_00825,1669,gene-NCTC11427_00825
LR134336.1,EMBL,gene,830530,831046,,+,,ID=gene-NCTC11427_00826;Name=lacB-2;gbkey=Gene;gene=lacB-2;gene_biotype=protein_coding;locus_tag=NCTC11427_00826,1671,gene-NCTC11427_00826
LR134336.1,EMBL,gene,831056,831986,,+,,ID=gene-NCTC11427_00827;Name=lacC-2;gbkey=Gene;gene=lacC-2;gene_biotype=protein_coding;locus_tag=NCTC11427_00827,1673,gene-NCTC11427_00827
LR134336.1,EMBL,gene,831987,832968,,+,,ID=gene-NCTC11427_00828;Name=lacD_2;gbkey=Gene;gene=lacD_2;gene_biotype=protein_coding;locus_tag=NCTC11427_00828,1675,gene-NCTC11427_00828
LR134336.1,EMBL,gene,833204,834041,,+,,ID=gene-NCTC11427_00829;Name=lacT;gbkey=Gene;gene=lacT;gene_biotype=protein_coding;locus_tag=NCTC11427_00829,1677,gene-NCTC11427_00829
LR134336.1,EMBL,gene,834076,834394,,+,,ID=gene-NCTC11427_00830;Name=lacF;gbkey=Gene;gene=lacF;gene_biotype=protein_coding;locus_tag=NCTC11427_00830,1679,gene-NCTC11427_00830
LR134336.1,EMBL,gene,834393,836088,,+,,ID=gene-NCTC11427_00831;Name=lacE;gbkey=Gene;gene=lacE;gene_biotype=protein_coding;locus_tag=NCTC11427_00831,1681,gene-NCTC11427_00831
